YANGIN_TURU,YANGIN_SEBEBI,YANGIN_SONUCU,YAPI_SEKLI,VARIS_SURESI,KULLANILAN_KOPUK_MIKTARI,KULLANILAN_SU_MIKTARI,KULLANILAN_KURU_KIMYEVI_TOZ_MIKTARI,EKIPLERIN_CIKIS_SAATI,ILCE,ADRES_BOLGESI,TOTAL_VEFAT,TOTAL_YARALI,TOTAL_HAYVAN_VEFAT
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,5.0,0.0,0.05,0.0,2232.5,BORNOVA,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,37.0,0.0,1.0,0.0,2420.0,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,2.0,0.0,2505.0,MENDERES,KENT MERKEZİ,0,0,0
ARAÇ,ÇOCUKLARIN ATEŞLE OYNAMASI,TAMAMEN YANAN,YAPI_DEGIL,4.0,0.0,0.8,0.0,2602.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,2.0,0.0,0.5,0.0,2645.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.3,0.0,2705.0,BORNOVA,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.1,0.0,2710.0,BAYRAKLI,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.1,0.0,2715.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,1.0,0.0,2845.0,MENEMEN,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,2852.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.2,0.0,2872.5,BERGAMA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.1,0.0,3250.0,BUCA,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,12.0,0.0,0.3,0.0,3307.5,GAZİEMİR,KENT MERKEZİ,0,0,0
ARAÇ,PARLAMA (AKARYAKIT MADDESİ),TAMAMEN YANAN,YAPI_DEGIL,3.0,0.0,1.0,0.0,125.00000000000001,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,217.5,BAYRAKLI,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,2.0,0.0,567.5,TORBALI,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,12.0,0.0,0.2,0.0,627.5,BUCA,KENT MERKEZİ,0,0,0
BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,3.0,0.0,0.2,0.0,712.5,KONAK,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,AHŞAP,2.0,0.0,2.5,0.0,952.5,BORNOVA,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.0,0.0,1267.5,BORNOVA,KENT MERKEZİ,0,0,0
EKİN/SAMAN,KIVILCIM(DİĞER),KISMEN YANARAK KURTARILAN,YAPI_DEGIL,4.0,0.0,30.0,0.0,1422.5,ÖDEMİŞ,KENT MERKEZİ,0,0,0
DİĞER,DİĞER,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,40.0,0.0,1487.5,ÖDEMİŞ,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,20.0,0.0,1.0,0.0,1537.5,DİKİLİ,KIRSAL BÖLGE,0,0,0
DİĞER,LPG/DOĞALGAZ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,1787.5,BERGAMA,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,2.5,0.0,1892.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,12.0,0.0,0.5,0.0,2095.0,BERGAMA,KIRSAL BÖLGE,0,0,0
AĞAÇ,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,0.1,0.0,2105.0,GAZİEMİR,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.5,0.0,2157.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
BİNA,PARLAMA (YAĞ/KİMYASAL MAD.),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,0.0,2185.0,BORNOVA,KENT MERKEZİ,0,0,0
İŞYERİ,KIVILCIM(DİĞER),TAMAMEN YANAN,BETONARME,3.0,0.0,20.0,0.0,2212.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,3.0,0.0,2237.5,ÇEŞME,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,0.5,0.0,2392.5,URLA,KENT MERKEZİ,0,0,0
KARGILIK,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,14.0,0.0,2.0,0.0,2420.0,TİRE,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,8.0,0.0,7.0,0.0,2477.5,ALİAĞA,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.1,0.0,2525.0,FOÇA,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.5,0.0,2620.0,BORNOVA,KENT MERKEZİ,0,0,0
BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,DİĞER,16.0,0.0,5.0,0.0,2735.0,MENDERES,KIRSAL BÖLGE,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.0,0.0,2780.0,BAYRAKLI,KENT MERKEZİ,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,2800.0,KINIK,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,2947.5,ALİAĞA,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,2987.5,MENEMEN,KIRSAL BÖLGE,0,0,0
OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,3027.5,KINIK,KENT MERKEZİ,0,0,0
ORMAN/FİDANLIK,ORMAN İTF. TESPİT EDECEK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,24.0,0.0,5.0,0.0,3100.0,BEYDAĞ,KIRSAL BÖLGE,0,0,0
BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.5,0.0,3172.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,2.0,0.0,1.0,0.0,3192.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.5,0.0,3325.0,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,3512.5,BORNOVA,KENT MERKEZİ,0,0,0
ARAÇ,SİGARA/KİBRİT,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,3.0,0.0,1.5,0.0,45.0,BAYRAKLI,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,KAGİR,4.0,50.0,20.0,0.0,415.0,ÖDEMİŞ,KENT MERKEZİ,0,0,0
BİNA,ŞÜPHELİ,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,2.0,0.0,0.0,0.0,437.5,NARLIDERE,KENT MERKEZİ,0,0,0
BİNA,İHMAL/DİKKATSİZLİK,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.5,0.0,1477.5,ALİAĞA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,1500.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
LASTİK,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,2.0,0.0,1760.0,MENEMEN,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,0.0,1900.0,KARŞIYAKA,KENT MERKEZİ,0,0,0
BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,1.0,0.0,1925.0000000000002,BERGAMA,KENT MERKEZİ,0,0,0
MAKİLİK/ÇALI,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,9.0,0.0,2.0,0.0,2095.0,DİKİLİ,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,1.0,0.0,2245.0,ÖDEMİŞ,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,100.0,2.0,0.0,2277.5,KONAK,KENT MERKEZİ,0,0,0
SİGORTA PANO-BİNADAN BAĞIMSIZ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,4.0,0.0,0.5,0.0,2427.5,TORBALI,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.5,0.0,2457.5,BALÇOVA,KENT MERKEZİ,0,0,0
BİNA,PARLAMA (YAĞ/KİMYASAL MAD.),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,9.0,0.0,0.0,0.0,2715.0,URLA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.2,0.0,2785.0,KARŞIYAKA,KENT MERKEZİ,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,3.0,0.0,2785.0,KINIK,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,1.0,0.0,0.5,0.0,2817.5,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,2.0,0.0,2857.5,BAYINDIR,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.4,0.0,2900.0,BUCA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,16.0,0.0,0.5,0.0,3110.0,TORBALI,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.0,0.0,3157.5,KONAK,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,3175.0,FOÇA,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.05,0.0,3227.5,GAZİEMİR,KENT MERKEZİ,0,0,0
BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,4.0,0.0,1.0,0.0,3257.5,BERGAMA,KENT MERKEZİ,0,0,0
İŞYERİ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.1,0.0,3350.0,ALİAĞA,KENT MERKEZİ,0,0,0
AĞAÇ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,0.0,0.0,3445.0,MENEMEN,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.1,0.0,3555.0,ÇİĞLİ,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.1,0.0,60.0,KONAK,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.5,0.0,337.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
ARAÇ,ISINMA/SÜRTÜNME,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.3,0.0,460.0,URLA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,1165.0,BERGAMA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,1255.0,ÇİĞLİ,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,1.0,0.0,1375.0,BUCA,KENT MERKEZİ,0,0,0
ARAÇ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,2.0,0.0,1452.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.0,6.0,1697.5,KONAK,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,1.0,0.0,1770.0,BUCA,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,1.0,0.0,1785.0,KONAK,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,7.0,0.0,0.0,0.0,2107.5,GAZİEMİR,KENT MERKEZİ,0,0,0
BAĞ/BAHÇE,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,3.0,0.0,2487.5,BAYINDIR,KIRSAL BÖLGE,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,6.0,0.0,5.0,0.0,2490.0,KARŞIYAKA,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,4.0,0.0,2590.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.0,0.0,2595.0,BORNOVA,KENT MERKEZİ,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,3.0,0.0,0.2,0.0,2785.0,BALÇOVA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.0,0.0,2785.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,1.0,0.0,0.1,0.0,2812.5,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,2.5,0.0,2852.5,KONAK,KENT MERKEZİ,0,0,0
BİNA,LPG/DOĞALGAZ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.0,0.0,2890.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ODUNLUK/KÖMÜRLÜK,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,20.0,0.0,0.0,0.0,2950.0,KİRAZ,KIRSAL BÖLGE,0,0,0
OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,40.0,0.0,1.0,0.0,3020.0,KİRAZ,KIRSAL BÖLGE,0,0,0
BİNA,AÇIK ATEŞ,KISMEN YANARAK KURTARILAN,DİĞER,7.0,0.0,3.0,0.0,3095.0,SEFERİHİSAR,KENT MERKEZİ,0,1,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,1.0,0.0,3270.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ÇÖP,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.25,0.0,3357.5,ÖDEMİŞ,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,0.2,0.0,3427.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.2,0.0,10.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
ARAÇ,ŞÜPHELİ,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,10.0,0.0,3.0,0.0,690.0,BAYINDIR,KIRSAL BÖLGE,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,KAGİR,28.0,0.0,0.0,0.0,930.0,URLA,KIRSAL BÖLGE,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.5,0.0,1395.0,GAZİEMİR,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,6.0,0.0,5.0,0.0,2065.0,GÜZELBAHÇE,KENT MERKEZİ,0,0,0
ARAÇ,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,7.0,0.0,1.0,0.0,2230.0,BORNOVA,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.0,0.0,2230.0,BAYRAKLI,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,0.2,0.0,2645.0,GAZİEMİR,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,YAPI_DEGIL,5.0,0.0,1.0,0.0,2747.5,BALÇOVA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,5.0,0.0,0.1,0.0,3110.0,KARABAĞLAR,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,10.0,0.0,1.0,0.0,3347.5,TORBALI,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,5.0,0.0,3565.0,BUCA,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.5,0.0,55.0,BORNOVA,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,2.0,0.0,0.5,0.0,782.5,FOÇA,KENT MERKEZİ,0,0,0
PİKNİK TÜPÜ,LPG/DOĞALGAZ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.1,0.0,1392.5,BERGAMA,KENT MERKEZİ,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,6.0,2447.5,ÇİĞLİ,KENT MERKEZİ,0,0,0
BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,2.0,0.0,2692.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,1.0,0.0,2842.5,BERGAMA,KENT MERKEZİ,0,0,0
İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.1,0.0,2922.5,BUCA,KENT MERKEZİ,0,0,0
İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,2.0,0.0,5.0,0.0,3047.5,KONAK,KENT MERKEZİ,0,0,0
BİNA,ŞÜPHELİ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,3.0,0.0,1.0,0.0,3055.0,KINIK,KENT MERKEZİ,0,0,0
AĞAÇ,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,11.0,0.0,0.1,0.0,3092.5,URLA,KIRSAL BÖLGE,0,0,0
BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,0.0,3127.5,KARŞIYAKA,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.2,0.0,3270.0,KARŞIYAKA,KENT MERKEZİ,0,0,0
BİNA,SİGARA/KİBRİT,KISMEN YANARAK KURTARILAN,KAGİR,2.0,0.0,4.0,0.0,3400.0,KONAK,KENT MERKEZİ,0,0,0
ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.1,0.0,3420.0,GAZİEMİR,KENT MERKEZİ,0,0,0
ÇÖP,İHMAL/DİKKATSİZLİK,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,3.0,0.0,0.1,0.0,90.0,MENDERES,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,10.0,0.0,0.0,0.0,1325.0,URLA,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,YAPI_DEGIL,4.0,0.0,0.0,0.0,1452.5,KONAK,KENT MERKEZİ,0,0,0
BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,4.0,0.0,0.1,0.0,1612.5,BORNOVA,KENT MERKEZİ,0,0,0
TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,5.0,0.0,0.0,12.0,1620.0,BALÇOVA,KENT MERKEZİ,0,0,0
BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,5.0,0.0,0.0,0.0,1977.5000000000002,BORNOVA,KENT MERKEZİ,0,0,0
ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,YAPI_DEGIL,5.0,0.0,0.4,0.0,1989.9999999999998,MENEMEN,KENT MERKEZİ,0,0,0
