_id,TARIH,YANGIN_TURU,YANGIN_SEBEBI,YANGIN_SONUCU,YAPI_SEKLI,ERKEK_VEFAT,KADIN_VEFAT,ITFAIYECI_VEFAT,ERKEK_YARALI,KADIN_YARALI,ITFAIYECI_YARALI,BUYUK_BAS_VEFAT,KUCUK_BAS_VEFAT,KUMES_HAYVANI_VEFAT,EVCIL_HAYVAN_VEFAT,DIGER HAYVAN,VARIS_SURESI (DAK.),KULLANILAN_KOPUK_MIKTARI (KG),KULLANILAN_SU_MIKTARI (m3),KULLANILAN_KURU_KIMYEVI_TOZ_MIKTARI (KG),EKIPLERIN_CIKIS_SAATI,ILCE,ADRES_BOLGESI
328,2025-01-15 00:00:00,İŞYERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,12:57,KONAK,KENT MERKEZİ
329,2025-01-15 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,13:28,KONAK,KENT MERKEZİ
330,2025-01-15 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,17:20,BORNOVA,KENT MERKEZİ
331,2025-01-15 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,18:33,TORBALI,KENT MERKEZİ
332,2025-01-15 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,1,0,19:02,BALÇOVA,KENT MERKEZİ
333,2025-01-15 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,6,19:30,BAYINDIR,KENT MERKEZİ
334,2025-01-15 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,19:45,KONAK,KENT MERKEZİ
335,2025-01-15 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,20:10,BAYRAKLI,KENT MERKEZİ
336,2025-01-15 00:00:00,ODUNLUK/KÖMÜRLÜK,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,20:38,MENDERES,KENT MERKEZİ
337,2025-01-15 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,20:53,MENDERES,KENT MERKEZİ
338,2025-01-15 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0,6,21:10,TORBALI,KENT MERKEZİ
339,2025-01-15 00:00:00,İŞYERİ,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,21:27,BORNOVA,KENT MERKEZİ
340,2025-01-15 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,21:36,BUCA,KENT MERKEZİ
341,2025-01-15 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,2,0,22:17,TORBALI,KENT MERKEZİ
342,2025-01-16 00:00:00,DİĞER,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:15,0,0.5,18,00:04,KEMALPAŞA,KIRSAL BÖLGE
343,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0.5,0,00:15,ALİAĞA,KENT MERKEZİ
344,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,01:14,KARABAĞLAR,KENT MERKEZİ
345,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.2,0,03:22,BORNOVA,KENT MERKEZİ
346,2025-01-16 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,PREFABRİK,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,06:59,MENDERES,KENT MERKEZİ
347,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.1,0,09:23,TORBALI,KENT MERKEZİ
348,2025-01-16 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,6,10:35,BUCA,KENT MERKEZİ
349,2025-01-16 00:00:00,HURDALIK,KIVILCIM(DİĞER),BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,11:22,BORNOVA,KENT MERKEZİ
350,2025-01-16 00:00:00,İŞYERİ,ÇOCUKLARIN ATEŞLE OYNAMASI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:14,0,1,0,12:31,ALİAĞA,KIRSAL BÖLGE
351,2025-01-16 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.1,0,16:38,SEFERİHİSAR,KENT MERKEZİ
352,2025-01-16 00:00:00,KABLO/DİREK-ELEKT/TEL VB,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:17,0,0.2,0,19:03,DİKİLİ,KIRSAL BÖLGE
353,2025-01-16 00:00:00,DİĞER,ŞÜPHELİ,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:05,25,4,0,19:45,KINIK,KENT MERKEZİ
354,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:12,0,0.1,0,20:00,BUCA,KIRSAL BÖLGE
355,2025-01-16 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.1,0,20:34,ÖDEMİŞ,KENT MERKEZİ
356,2025-01-16 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,20:44,KONAK,KENT MERKEZİ
357,2025-01-16 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:08,0,0.5,6,21:10,MENDERES,KIRSAL BÖLGE
358,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,3,0,22:11,BUCA,KENT MERKEZİ
359,2025-01-16 00:00:00,MOTOSİKLET,ŞÜPHELİ,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.2,0,23:03,TİRE,KENT MERKEZİ
360,2025-01-16 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:01,0,0.5,0,23:24,BUCA,KENT MERKEZİ
361,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.5,0,00:02,KARŞIYAKA,KENT MERKEZİ
362,2025-01-17 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,6,01:21,KİRAZ,KENT MERKEZİ
363,2025-01-17 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,50,3,0,02:36,KONAK,KENT MERKEZİ
364,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,04:17,KONAK,KENT MERKEZİ
365,2025-01-17 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,08:27,ALİAĞA,KENT MERKEZİ
366,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2.5,0,08:49,BUCA,KENT MERKEZİ
367,2025-01-17 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,4,0,08:50,MENEMEN,KENT MERKEZİ
368,2025-01-17 00:00:00,İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,11:33,KARŞIYAKA,KENT MERKEZİ
369,2025-01-17 00:00:00,ARAÇ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:10,50,8,0,12:11,TORBALI,KIRSAL BÖLGE
370,2025-01-17 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0.01,13:21,BALÇOVA,KENT MERKEZİ
371,2025-01-17 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:07,0,0,0,14:31,ÇEŞME,KENT MERKEZİ
372,2025-01-17 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1.5,0,14:32,BERGAMA,KENT MERKEZİ
373,2025-01-17 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,14:53,BORNOVA,KENT MERKEZİ
374,2025-01-17 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,15:11,KARŞIYAKA,KENT MERKEZİ
375,2025-01-17 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:13,0,10,0,16:31,ÇİĞLİ,KIRSAL BÖLGE
376,2025-01-17 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,17:49,BUCA,KENT MERKEZİ
377,2025-01-17 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,17:54,MENDERES,KENT MERKEZİ
378,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,18:33,KARŞIYAKA,KENT MERKEZİ
379,2025-01-17 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,2,0,19:52,KARABAĞLAR,KENT MERKEZİ
380,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,20:53,TİRE,KENT MERKEZİ
381,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,21:16,URLA,KENT MERKEZİ
382,2025-01-17 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.1,0,22:09,KONAK,KENT MERKEZİ
383,2025-01-17 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,0,23:03,KARABAĞLAR,KENT MERKEZİ
384,2025-01-17 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,6,23:04,TİRE,KENT MERKEZİ
385,2025-01-18 00:00:00,HURDA-AÇIK ALANDA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,00:45,KINIK,KENT MERKEZİ
386,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0.2,0,02:35,KONAK,KENT MERKEZİ
387,2025-01-18 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,07:49,MENEMEN,KENT MERKEZİ
388,2025-01-18 00:00:00,İŞYERİ,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,10:31,KARŞIYAKA,KENT MERKEZİ
389,2025-01-18 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,2,0,10:33,BAYINDIR,KENT MERKEZİ
390,2025-01-18 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,10:37,TORBALI,KENT MERKEZİ
391,2025-01-18 00:00:00,ARAÇ,ISINMA/SÜRTÜNME,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,0,10:42,KONAK,KENT MERKEZİ
392,2025-01-18 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.3,0,10:51,TORBALI,KENT MERKEZİ
393,2025-01-18 00:00:00,ARAÇ,ŞÜPHELİ,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,3.5,0,11:48,MENEMEN,KENT MERKEZİ
394,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,10,0,14:10,BUCA,KENT MERKEZİ
395,2025-01-18 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.4,6,15:24,BUCA,KENT MERKEZİ
396,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,16:00,BUCA,KENT MERKEZİ
397,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.5,0,16:17,KONAK,KENT MERKEZİ
398,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,16:36,BORNOVA,KENT MERKEZİ
399,2025-01-18 00:00:00,BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.3,0,17:18,KONAK,KENT MERKEZİ
400,2025-01-18 00:00:00,OT,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.1,0,18:13,SEFERİHİSAR,KIRSAL BÖLGE
401,2025-01-18 00:00:00,İNŞAAT ALANI,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,18:34,KONAK,KENT MERKEZİ
402,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:01,0,0.3,0,19:11,TORBALI,KENT MERKEZİ
403,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,0,19:15,BUCA,KENT MERKEZİ
404,2025-01-18 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,ÇELİK,0,0,0,0,0,0,0,0,0,0,0,00:03,400,15,0,19:43,BORNOVA,KENT MERKEZİ
405,2025-01-18 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,19:45,BORNOVA,KENT MERKEZİ
406,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:01,0,0.2,0,19:54,MENDERES,KENT MERKEZİ
407,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,20:45,BAYRAKLI,KENT MERKEZİ
408,2025-01-18 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,2,0,00:04,0,3,0,21:02,KARŞIYAKA,KENT MERKEZİ
409,2025-01-18 00:00:00,ARAÇ,ISINMA/SÜRTÜNME,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0,0,21:06,KARŞIYAKA,KENT MERKEZİ
410,2025-01-18 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0.3,0,21:26,KARABAĞLAR,KENT MERKEZİ
411,2025-01-18 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,22:06,BUCA,KENT MERKEZİ
412,2025-01-18 00:00:00,BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,90,4,0,23:34,KONAK,KENT MERKEZİ
413,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1,0,00:01,BUCA,KENT MERKEZİ
414,2025-01-19 00:00:00,BİNA,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:06,0,2,0,00:18,BUCA,KIRSAL BÖLGE
415,2025-01-19 00:00:00,BİNA,KIVILCIM(BACA),BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:04,0,1,1,00:33,ÇEŞME,KENT MERKEZİ
416,2025-01-19 00:00:00,HURDALIK,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,0,0,0,0,0,0,0,0,0,0,0,00:03,0,3,0,02:26,BORNOVA,KENT MERKEZİ
417,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,02:41,KARŞIYAKA,KENT MERKEZİ
418,2025-01-19 00:00:00,FABRİKA/ATÖLYE/İMALATHANE,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:06,300,60,0,02:54,KEMALPAŞA,KIRSAL BÖLGE
419,2025-01-19 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.4,0,05:17,BAYRAKLI,KENT MERKEZİ
420,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,06:30,KARABAĞLAR,KENT MERKEZİ
421,2025-01-19 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.1,0,07:30,BUCA,KENT MERKEZİ
422,2025-01-19 00:00:00,TRAFO,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0,0,12:39,KONAK,KENT MERKEZİ
423,2025-01-19 00:00:00,ÇÖP,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1,0,12:52,MENEMEN,KENT MERKEZİ
424,2025-01-19 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,KISMEN YANARAK KURTARILAN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:11,0,25,0,14:04,TORBALI,KIRSAL BÖLGE
425,2025-01-19 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,6,14:45,KONAK,KENT MERKEZİ
426,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:02,0,1,0,14:51,FOÇA,KIRSAL BÖLGE
427,2025-01-19 00:00:00,BARAKA/KULÜBE/YAŞAM KONTEYNERİ,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,ÇELİK,0,0,0,0,0,0,0,0,0,0,0,00:07,0,2,0,15:01,ÇEŞME,KIRSAL BÖLGE
428,2025-01-19 00:00:00,OT,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:09,0,2,0,15:41,MENEMEN,KIRSAL BÖLGE
429,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.15,0,16:22,KONAK,KENT MERKEZİ
430,2025-01-19 00:00:00,BİNA,AÇIK ATEŞ,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.4,0,17:57,KONAK,KENT MERKEZİ
431,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0.5,0,18:43,BUCA,KENT MERKEZİ
432,2025-01-19 00:00:00,BİNA,OCAK/SOBA/KALORİFER KAZANI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:05,0,0.5,0,19:45,ÇEŞME,KENT MERKEZİ
433,2025-01-19 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,DİĞER,0,0,0,0,0,0,0,0,0,0,0,00:03,0,0,6,19:59,KONAK,KENT MERKEZİ
434,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1.5,0,22:23,BORNOVA,KENT MERKEZİ
435,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:05,0,1.5,0,22:31,BORNOVA,KENT MERKEZİ
436,2025-01-19 00:00:00,MOTOSİKLET,ELEKT. KISA DEV./ELEKT. KONTAĞI,TAMAMEN YANAN,,0,0,0,0,0,0,0,0,0,0,0,00:04,0,0.2,0,22:32,BAYRAKLI,KENT MERKEZİ
437,2025-01-19 00:00:00,ÇÖP,SİGARA/KİBRİT,BAŞLANGIÇTA SÖNDÜRÜLEN,,0,0,0,0,0,0,0,0,0,0,0,00:03,0,1.5,0,22:39,KONAK,KENT MERKEZİ
438,2025-01-19 00:00:00,BİNA,ELEKT. KISA DEV./ELEKT. KONTAĞI,BAŞLANGIÇTA SÖNDÜRÜLEN,BETONARME,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0.2,0,22:57,ÇEŞME,KENT MERKEZİ
